Time,X,Y,Z
84.6,0,69.68933752,76.58758193
84.7,0,69.70072887,76.46594112
84.8,0,69.7119079,76.34428061
84.9,0,69.72287458,76.22260078
85,0,69.73362887,76.10090199
85.1,0,69.74417073,75.97918462
85.2,0,69.75450015,75.85744903
85.3,0,69.76461708,75.7356956
85.4,0,69.77452149,75.6139247
85.5,0,69.78421336,75.4921367
85.6,0,69.79369266,75.37033197
85.7,0,69.80295935,75.24851088
85.8,0,69.81201341,75.1266738
85.9,0,69.82085481,75.0048211
86,0,69.82948352,74.88295316
86.1,0,69.83789952,74.76107035
86.2,0,69.84610278,74.63917303
86.3,0,69.85409328,74.51726158
86.4,0,69.86187099,74.39533637
86.5,0,69.86943589,74.27339777
86.6,0,69.87678795,74.15144615
86.7,0,69.88392716,74.02948189
86.8,0,69.89085349,73.90750535
86.9,0,69.89756692,73.78551691
87,0,69.90406743,73.66351694
87.1,0,69.910355,73.54150581
87.2,0,69.91642961,73.41948389
87.3,0,69.92229125,73.29745155
87.4,0,69.92793989,73.17540917
87.5,0,69.93337551,73.05335712
87.6,0,69.93859811,72.93129576
87.7,0,69.94360766,72.80922548
87.8,0,69.94840415,72.68714664
87.9,0,69.95298756,72.56505961
88,0,69.95735789,72.44296477
88.1,0,69.96151512,72.32086249
88.2,0,69.96545923,72.19875314
88.3,0,69.96919021,72.07663709
88.4,0,69.97270805,71.95451471
88.5,0,69.97601275,71.83238638
88.6,0,69.97910428,71.71025247
88.7,0,69.98198265,71.58811335
88.8,0,69.98464784,71.46596939
88.9,0,69.98709985,71.34382097
89,0,69.98933866,71.22166845
89.1,0,69.99136427,71.09951221
89.2,0,69.99317668,70.97735262
89.3,0,69.99477588,70.85519006
89.4,0,69.99616186,70.73302489
89.5,0,69.99733461,70.61085748
89.6,0,69.99829415,70.48868822
89.7,0,69.99904046,70.36651747
89.8,0,69.99957354,70.2443456
89.9,0,69.99989338,70.12217299
90,0,70,70
90.1,0,69.99989338,69.87782701
90.2,0,69.99957354,69.7556544
90.3,0,69.99904046,69.63348253
90.4,0,69.99829415,69.51131178
90.5,0,69.99733461,69.38914252
90.6,0,69.99616186,69.26697511
90.7,0,69.99477588,69.14480994
90.8,0,69.99317668,69.02264738
90.9,0,69.99136427,68.90048779
91,0,69.98933866,68.77833155
91.1,0,69.98709985,68.65617903
91.2,0,69.98464784,68.53403061
91.3,0,69.98198265,68.41188665
91.4,0,69.97910428,68.28974753
91.5,0,69.97601275,68.16761362
91.6,0,69.97270805,68.04548529
91.7,0,69.96919021,67.92336291
91.8,0,69.96545923,67.80124686
91.9,0,69.96151512,67.67913751
92,0,69.95735789,67.55703523
92.1,0,69.95298756,67.43494039
92.2,0,69.94840415,67.31285336
92.3,0,69.94360766,67.19077452
92.4,0,69.93859811,67.06870424
92.5,0,69.93337551,66.94664288
92.6,0,69.92793989,66.82459083
92.7,0,69.92229125,66.70254845
92.8,0,69.91642961,66.58051611
92.9,0,69.910355,66.45849419
93,0,69.90406743,66.33648306
93.1,0,69.89756692,66.21448309
93.2,0,69.89085349,66.09249465
93.3,0,69.88392716,65.97051811
93.4,0,69.87678795,65.84855385
93.5,0,69.86943589,65.72660223
93.6,0,69.86187099,65.60466363
93.7,0,69.85409328,65.48273842
93.8,0,69.84610278,65.36082697
93.9,0,69.83789952,65.23892965
94,0,69.82948352,65.11704684
94.1,0,69.82085481,64.9951789
94.2,0,69.81201341,64.8733262
94.3,0,69.80295935,64.75148912
94.4,0,69.79369266,64.62966803
94.5,0,69.78421336,64.5078633
94.6,0,69.77452149,64.3860753
94.7,0,69.76461708,64.2643044
94.8,0,69.75450015,64.14255097
94.9,0,69.74417073,64.02081538
95,0,69.73362887,63.89909801
95.1,0,69.72287458,63.77739922
95.2,0,69.7119079,63.65571939
95.3,0,69.70072887,63.53405888
95.4,0,69.68933752,63.41241807
95.5,0,69.67773389,63.29079732
95.6,0,69.665918,63.16919702
95.7,0,69.6538899,63.04761752
95.8,0,69.64164962,62.9260592
95.9,0,69.6291972,62.80452242
96,0,69.61653268,62.68300757
96.1,0,69.60365609,62.56151501
96.2,0,69.59056748,62.4400451
96.3,0,69.57726688,62.31859822
96.4,0,69.56375434,62.19717475
96.5,0,69.5500299,62.07577504
96.6,0,69.53609359,61.95439947
96.7,0,69.52194547,61.8330484
96.8,0,69.50758557,61.71172222
96.9,0,69.49301394,61.59042128
97,0,69.47823061,61.46914596
97.1,0,69.46323565,61.34789663
97.2,0,69.44802909,61.22667365
97.3,0,69.43261098,61.1054774
97.4,0,69.41698137,60.98430824
97.5,0,69.4011403,60.86316654
97.6,0,69.38508782,60.74205268
97.7,0,69.36882398,60.62096702
97.8,0,69.35234883,60.49990993
97.9,0,69.33566243,60.37888178
98,0,69.31876481,60.25788293
98.1,0,69.30165604,60.13691376
98.2,0,69.28433616,60.01597464
98.3,0,69.26680523,59.89506593
98.4,0,69.24906331,59.774188
98.5,0,69.23111044,59.65334122
98.6,0,69.21294667,59.53252596
98.7,0,69.19457208,59.41174258
98.8,0,69.1759867,59.29099146
98.9,0,69.1571906,59.17027296
99,0,69.13818384,59.04958745
99.1,0,69.11896647,58.92893529
99.2,0,69.09953856,58.80831686
99.3,0,69.07990015,58.68773252
99.4,0,69.06005131,58.56718264
99.5,0,69.03999211,58.44666759
99.6,0,69.01972259,58.32618773
99.7,0,68.99924284,58.20574343
99.8,0,68.97855289,58.08533506
99.9,0,68.95765283,57.96496298
100,0,68.93654271,57.84462756
100.1,0,68.9152226,57.72432917
100.2,0,68.89369256,57.60406818
100.3,0,68.87195266,57.48384494
100.4,0,68.85000296,57.36365983
100.5,0,68.82784353,57.24351322
100.6,0,68.80547444,57.12340546
100.7,0,68.78289576,57.00333692
100.8,0,68.76010755,56.88330798
100.9,0,68.73710989,56.76331899
101,0,68.71390284,56.64337032
101.1,0,68.69048648,56.52346234
101.2,0,68.66686087,56.40359541
101.3,0,68.6430261,56.2837699
101.4,0,68.61898222,56.16398617
101.5,0,68.59472932,56.04424459
101.6,0,68.57026747,55.92454552
101.7,0,68.54559674,55.80488933
101.8,0,68.52071721,55.68527637
101.9,0,68.49562896,55.56570702
