F,X,Y,Z
79.2,0,206.2803227,249.3500761
79.3,0,206.3486873,248.9899892
79.4,0,206.4164233,248.6297836
79.5,0,206.4835306,248.2694604
79.6,0,206.5500089,247.9090205
79.7,0,206.615858,247.5484652
79.8,0,206.6810777,247.1877955
79.9,0,206.7456678,246.8270125
80,0,206.8096281,246.4661173
80.1,0,206.8729585,246.1051111
80.2,0,206.9356587,245.7439948
80.3,0,206.9977285,245.3827697
80.4,0,207.0591678,245.0214368
80.5,0,207.1199763,244.6599972
80.6,0,207.1801539,244.2984521
80.7,0,207.2397004,243.9368024
80.8,0,207.2986157,243.5750494
80.9,0,207.3568994,243.2131941
81,0,207.4145515,242.8512377
81.1,0,207.4715718,242.4891811
81.2,0,207.5279601,242.1270256
81.3,0,207.5837162,241.7647723
81.4,0,207.63884,241.4024221
81.5,0,207.6933313,241.0399763
81.6,0,207.7471899,240.677436
81.7,0,207.8004157,240.3148022
81.8,0,207.8530085,239.9520761
81.9,0,207.9049681,239.5892587
82,0,207.9562944,239.2263512
82.1,0,208.0069873,238.8633547
82.2,0,208.0570465,238.5002702
82.3,0,208.1064719,238.1370989
82.4,0,208.1552635,237.773842
82.5,0,208.2034209,237.4105004
82.6,0,208.2509441,237.0470753
82.7,0,208.2978329,236.6835678
82.8,0,208.3440873,236.319979
82.9,0,208.389707,235.9563101
83,0,208.4346918,235.5925621
83.1,0,208.4790418,235.2287362
83.2,0,208.5227567,234.8648333
83.3,0,208.5658364,234.5008548
83.4,0,208.6082808,234.1368016
83.5,0,208.6500897,233.7726749
83.6,0,208.691263,233.4084758
83.7,0,208.7318006,233.0442053
83.8,0,208.7717024,232.6798647
83.9,0,208.8109683,232.315455
84,0,208.849598,231.9509773
84.1,0,208.8875916,231.5864327
84.2,0,208.9249489,231.2218224
84.3,0,208.9616697,230.8571474
84.4,0,208.997754,230.4924089
84.5,0,209.0332017,230.127608
84.6,0,209.0680126,229.7627458
84.7,0,209.1021866,229.3978234
84.8,0,209.1357237,229.0328418
84.9,0,209.1686237,228.6678023
85,0,209.2008866,228.302706
85.1,0,209.2325122,227.9375539
85.2,0,209.2635004,227.5723471
85.3,0,209.2938512,227.2070868
85.4,0,209.3235645,226.8417741
85.5,0,209.3526401,226.4764101
85.6,0,209.381078,226.1109959
85.7,0,209.408878,225.7455326
85.8,0,209.4360402,225.3800214
85.9,0,209.4625644,225.0144633
86,0,209.4884506,224.6488595
86.1,0,209.5136986,224.283211
86.2,0,209.5383083,223.9175191
86.3,0,209.5622798,223.5517847
86.4,0,209.585613,223.1860091
86.5,0,209.6083077,222.8201933
86.6,0,209.6303639,222.4543385
86.7,0,209.6517815,222.0884457
86.8,0,209.6725605,221.722516
86.9,0,209.6927008,221.3565507
87,0,209.7122023,220.9905508
87.1,0,209.731065,220.6245174
87.2,0,209.7492888,220.2584517
87.3,0,209.7668737,219.8923546
87.4,0,209.7838197,219.5262275
87.5,0,209.8001265,219.1600713
87.6,0,209.8157943,218.7938873
87.7,0,209.830823,218.4276764
87.8,0,209.8452124,218.0614399
87.9,0,209.8589627,217.6951788
88,0,209.8720737,217.3288943
88.1,0,209.8845453,216.9625875
88.2,0,209.8963777,216.5962594
88.3,0,209.9075706,216.2299113
88.4,0,209.9181242,215.8635441
88.5,0,209.9280382,215.4971591
88.6,0,209.9373129,215.1307574
88.7,0,209.945948,214.7643401
88.8,0,209.9539435,214.3979082
88.9,0,209.9612995,214.0314629
89,0,209.968016,213.6650054
89.1,0,209.9740928,213.2985366
89.2,0,209.97953,212.9320579
89.3,0,209.9843276,212.5655702
89.4,0,209.9884856,212.1990747
89.5,0,209.9920038,211.8325725
89.6,0,209.9948824,211.4660647
89.7,0,209.9971214,211.0995524
89.8,0,209.9987206,210.7330368
89.9,0,209.9996802,210.366519
90,0,210,210
90.1,0,209.9996802,209.633481
90.2,0,209.9987206,209.2669632
90.3,0,209.9971214,208.9004476
90.4,0,209.9948824,208.5339353
90.5,0,209.9920038,208.1674275
90.6,0,209.9884856,207.8009253
90.7,0,209.9843276,207.4344298
90.8,0,209.97953,207.0679421
90.9,0,209.9740928,206.7014634
91,0,209.968016,206.3349946
91.1,0,209.9612995,205.9685371
91.2,0,209.9539435,205.6020918
91.3,0,209.945948,205.2356599
91.4,0,209.9373129,204.8692426
91.5,0,209.9280382,204.5028409
91.6,0,209.9181242,204.1364559
91.7,0,209.9075706,203.7700887
91.8,0,209.8963777,203.4037406
91.9,0,209.8845453,203.0374125
92,0,209.8720737,202.6711057
92.1,0,209.8589627,202.3048212
92.2,0,209.8452124,201.9385601
92.3,0,209.830823,201.5723236
92.4,0,209.8157943,201.2061127
92.5,0,209.8001265,200.8399287
92.6,0,209.7838197,200.4737725
92.7,0,209.7668737,200.1076454
92.8,0,209.7492888,199.7415483
92.9,0,209.731065,199.3754826
93,0,209.7122023,199.0094492
93.1,0,209.6927008,198.6434493
93.2,0,209.6725605,198.277484
93.3,0,209.6517815,197.9115543
93.4,0,209.6303639,197.5456615
93.5,0,209.6083077,197.1798067
93.6,0,209.585613,196.8139909
93.7,0,209.5622798,196.4482153
93.8,0,209.5383083,196.0824809
93.9,0,209.5136986,195.716789
94,0,209.4884506,195.3511405
94.1,0,209.4625644,194.9855367
94.2,0,209.4360402,194.6199786
94.3,0,209.408878,194.2544674
94.4,0,209.381078,193.8890041
94.5,0,209.3526401,193.5235899
94.6,0,209.3235645,193.1582259
94.7,0,209.2938512,192.7929132
94.8,0,209.2635004,192.4276529
94.9,0,209.2325122,192.0624461
95,0,209.2008866,191.697294
95.1,0,209.1686237,191.3321977
95.2,0,209.1357237,190.9671582
95.3,0,209.1021866,190.6021766
95.4,0,209.0680126,190.2372542
95.5,0,209.0332017,189.872392
95.6,0,208.997754,189.5075911
95.7,0,208.9616697,189.1428526
95.8,0,208.9249489,188.7781776
95.9,0,208.8875916,188.4135673
96,0,208.849598,188.0490227
96.1,0,208.8109683,187.684545
96.2,0,208.7717024,187.3201353
96.3,0,208.7318006,186.9557947
96.4,0,208.691263,186.5915242
96.5,0,208.6500897,186.2273251
96.6,0,208.6082808,185.8631984
96.7,0,208.5658364,185.4991452
96.8,0,208.5227567,185.1351667
96.9,0,208.4790418,184.7712638
97,0,208.4346918,184.4074379
97.1,0,208.389707,184.0436899
97.2,0,208.3440873,183.680021
97.3,0,208.2978329,183.3164322
97.4,0,208.2509441,182.9529247
97.5,0,208.2034209,182.5894996
97.6,0,208.1552635,182.226158
97.7,0,208.1064719,181.8629011
97.8,0,208.0570465,181.4997298
97.9,0,208.0069873,181.1366453
98,0,207.9562944,180.7736488
98.1,0,207.9049681,180.4107413
98.2,0,207.8530085,180.0479239
98.3,0,207.8004157,179.6851978
98.4,0,207.7471899,179.322564
98.5,0,207.6933313,178.9600237
98.6,0,207.63884,178.5975779
98.7,0,207.5837162,178.2352277
98.8,0,207.5279601,177.8729744
98.9,0,207.4715718,177.5108189
99,0,207.4145515,177.1487623
99.1,0,207.3568994,176.7868059
99.2,0,207.2986157,176.4249506
99.3,0,207.2397004,176.0631976
99.4,0,207.1801539,175.7015479
99.5,0,207.1199763,175.3400028
99.6,0,207.0591678,174.9785632
99.7,0,206.9977285,174.6172303
99.8,0,206.9356587,174.2560052
99.9,0,206.8729585,173.8948889
100,0,206.8096281,173.5338827
100.1,0,206.7456678,173.1729875
100.2,0,206.6810777,172.8122045
100.3,0,206.615858,172.4515348
100.4,0,206.5500089,172.0909795
100.5,0,206.4835306,171.7305396
100.6,0,206.4164233,171.3702164
100.7,0,206.3486873,171.0100108
100.8,0,206.2803227,170.6499239
100.9,0,206.2113297,170.289957
101,0,206.1417085,169.930111
101.1,0,206.0714594,169.570387
101.2,0,206.0005826,169.2107862
101.3,0,205.9290783,168.8513097
101.4,0,205.8569467,168.4919585
101.5,0,205.784188,168.1327338
101.6,0,205.7108024,167.7736366
101.7,0,205.6367902,167.414668
101.8,0,205.5621516,167.0558291
101.9,0,205.4868869,166.6971211
102,0,205.4109962,166.3385449
102.1,0,205.3344797,165.9801018
102.2,0,205.2573378,165.6217927
102.3,0,205.1795706,165.2636189
102.4,0,205.1011785,164.9055813
102.5,0,205.0221615,164.5476811
102.6,0,204.94252,164.1899193
102.7,0,204.8622542,163.8322971
102.8,0,204.7813644,163.4748155
102.9,0,204.6998508,163.1174756
103,0,204.6177136,162.7602786
103.1,0,204.5349531,162.4032254
103.2,0,204.4515696,162.0463173
103.3,0,204.3675633,161.6895552
103.4,0,204.2829344,161.3329403
103.5,0,204.1976833,160.9764736
103.6,0,204.1118101,160.6201562
103.7,0,204.0253152,160.2639893
103.8,0,203.9381988,159.9079739
103.9,0,203.8504611,159.5521111
104,0,203.7621025,159.1964019
104.1,0,203.6731232,158.8408475
104.2,0,203.5835235,158.485449
104.3,0,203.4933036,158.1302073
104.4,0,203.4024638,157.7751237
104.5,0,203.3110045,157.4201991
104.6,0,203.2189258,157.0654348
104.7,0,203.1262281,156.7108316
104.8,0,203.0329116,156.3563908
104.9,0,202.9389767,156.0021134
105,0,202.8444235,155.6480005
105.1,0,202.7492525,155.2940532
105.2,0,202.6534638,154.9402725
105.3,0,202.5570579,154.5866595
105.4,0,202.4600349,154.2332153
105.5,0,202.3623952,153.879941
105.6,0,202.264139,153.5268377
105.7,0,202.1652667,153.1739063
105.8,0,202.0657786,152.8211481
105.9,0,201.965675,152.4685641
106,0,201.8649561,152.1161553
106.1,0,201.7636224,151.7639228
106.2,0,201.661674,151.4118677
106.3,0,201.5591113,151.0599911
106.4,0,201.4559347,150.7082941
106.5,0,201.3521443,150.3567776
106.6,0,201.2477406,150.0054428
106.7,0,201.1427239,149.6542908
106.8,0,201.0370945,149.3033226
106.9,0,200.9308527,148.9525393
107,0,200.8239988,148.601942
107.1,0,200.7165331,148.2515317
107.2,0,200.608456,147.9013095
107.3,0,200.4997679,147.5512764
107.4,0,200.390469,147.2014336
107.5,0,200.2805597,146.8517821
107.6,0,200.1700402,146.5023229
107.7,0,200.0589111,146.1530572
107.8,0,199.9471725,145.803986
107.9,0,199.8348248,145.4551103
108,0,199.7218684,145.1064312
108.1,0,199.6083036,144.7579498
108.2,0,199.4941308,144.4096671
108.3,0,199.3793503,144.0615842
108.4,0,199.2639624,143.7137022
108.5,0,199.1479676,143.3660222
108.6,0,199.0313661,143.018545
108.7,0,198.9141583,142.671272
108.8,0,198.7963446,142.324204
108.9,0,198.6779254,141.9773422
109,0,198.5589009,141.6306876
109.1,0,198.4392716,141.2842412
109.2,0,198.3190377,140.9380042
109.3,0,198.1981998,140.5919775
109.4,0,198.0767582,140.2461623
109.5,0,197.9547131,139.9005596
109.6,0,197.8320651,139.5551704
109.7,0,197.7088144,139.2099957
109.8,0,197.5849615,138.8650367
109.9,0,197.4605067,138.5202945
110,0,197.3354504,138.1757699
110.1,0,197.2097929,137.8314641
110.2,0,197.0835348,137.4873782
110.3,0,196.9566763,137.1435132
110.4,0,196.8292178,136.7998701
110.5,0,196.7011597,136.4564499
110.6,0,196.5725025,136.1132538
110.7,0,196.4432465,135.7702828
110.8,0,196.313392,135.4275379
110.9,0,196.1829396,135.0850201
111,0,196.0518896,134.7427306
111.1,0,195.9202423,134.4006703
111.2,0,195.7879983,134.0588403
111.3,0,195.6551578,133.7172416
111.4,0,195.5217213,133.3758753
111.5,0,195.3876893,133.0347424
111.6,0,195.253062,132.6938439
111.7,0,195.11784,132.353181
111.8,0,194.9820236,132.0127545
111.9,0,194.8456133,131.6725657
112,0,194.7086095,131.3326154
112.1,0,194.5710125,130.9929047
112.2,0,194.4328228,130.6534348
112.3,0,194.2940409,130.3142065
112.4,0,194.1546671,129.975221
112.5,0,194.0147018,129.6364792
112.6,0,193.8741456,129.2979822
112.7,0,193.7329988,128.9597311
112.8,0,193.5912618,128.6217268
112.9,0,193.4489352,128.2839705
113,0,193.3060192,127.946463
113.1,0,193.1625144,127.6092055
113.2,0,193.0184212,127.272199
113.3,0,192.8737401,126.9354445
113.4,0,192.7284714,126.598943
113.5,0,192.5826156,126.2626955
113.6,0,192.4361732,125.9267032
113.7,0,192.2891446,125.5909669
113.8,0,192.1415302,125.2554878
113.9,0,191.9933306,124.9202668
114,0,191.8445461,124.585305
114.1,0,191.6951772,124.2506033
114.2,0,191.5452244,123.9161629
114.3,0,191.3946881,123.5819847
114.4,0,191.2435688,123.2480697
114.5,0,191.0918669,122.914419
114.6,0,190.9395829,122.5810336
114.7,0,190.7867173,122.2479145
114.8,0,190.6332705,121.9150627
114.9,0,190.479243,121.5824792
115,0,190.3246353,121.250165
115.1,0,190.1694478,120.9181212
115.2,0,190.013681,120.5863488
115.3,0,189.8573354,120.2548487
115.4,0,189.7004115,119.923622
115.5,0,189.5429097,119.5926697
115.6,0,189.3848305,119.2619928
115.7,0,189.2261745,118.9315922
115.8,0,189.066942,118.6014691
115.9,0,188.9071336,118.2716244
116,0,188.7467497,117.9420592
116.1,0,188.5857909,117.6127743
116.2,0,188.4242576,117.2837709
116.3,0,188.2621504,116.9550499
116.4,0,188.0994697,116.6266124
116.5,0,187.9362159,116.2984592
116.6,0,187.7723897,115.9705916
116.7,0,187.6079915,115.6430103
116.8,0,187.4430219,115.3157165
116.9,0,187.2774812,114.988711
117,0,187.1113701,114.6619951
117.1,0,186.944689,114.3355695
117.2,0,186.7774384,114.0094353
117.3,0,186.6096189,113.6835936
117.4,0,186.4412309,113.3580452
117.5,0,186.272275,113.0327912
117.6,0,186.1027516,112.7078326
117.7,0,185.9326614,112.3831704
117.8,0,185.7620048,112.0588055
117.9,0,185.5907823,111.734739
118,0,185.4189945,111.4109718
118.1,0,185.2466419,111.0875049
118.2,0,185.0737249,110.7643394
118.3,0,184.9002442,110.4414761
118.4,0,184.7262003,110.1189161
118.5,0,184.5515937,109.7966603
118.6,0,184.3764248,109.4747098
118.7,0,184.2006944,109.1530655
118.8,0,184.0244028,108.8317284
118.9,0,183.8475507,108.5106995
119,0,183.6701385,108.1899797
119.1,0,183.4921668,107.8695701
119.2,0,183.3136362,107.5494716
119.3,0,183.1345472,107.2296851
119.4,0,182.9549003,106.9102117
119.5,0,182.7746961,106.5910524
119.6,0,182.5939352,106.272208
119.7,0,182.412618,105.9536796
119.8,0,182.2307452,105.6354682
119.9,0,182.0483173,105.3175747
120,0,181.8653348,105
120.1,0,181.6817983,104.6827452
120.2,0,181.4977084,104.3658112
120.3,0,181.3130656,104.049199
120.4,0,181.1278705,103.7329095
120.5,0,180.9421237,103.4169438
120.6,0,180.7558257,103.1013027
120.7,0,180.568977,102.7859872
120.8,0,180.3815784,102.4709984
120.9,0,180.1936302,102.1563371
121,0,180.0051331,101.8420043
121.1,0,179.8160878,101.5280009
121.2,0,179.6264946,101.214328
121.3,0,179.4363543,100.9009865
121.4,0,179.2456674,100.5879773
121.5,0,179.0544345,100.2753014
121.6,0,178.8626562,99.96295975
121.7,0,178.670333,99.65095327
121.8,0,178.4774655,99.33928295
121.9,0,178.2840544,99.02794971
122,0,178.0901002,98.71695451
122.1,0,177.8956035,98.4062983
122.2,0,177.7005649,98.09598203
122.3,0,177.504985,97.78600663
122.4,0,177.3088644,97.47637305
122.5,0,177.1122036,97.16708225
122.6,0,176.9150034,96.85813515
122.7,0,176.7172642,96.5495327
122.8,0,176.5189867,96.24127584
122.9,0,176.3201716,95.93336551
123,0,176.1208193,95.62580265
123.1,0,175.9209305,95.31858819
123.2,0,175.7205058,95.01172307
123.3,0,175.5195459,94.70520822
123.4,0,175.3180513,94.39904458
123.5,0,175.1160226,94.09323308
123.6,0,174.9134605,93.78777466
123.7,0,174.7103656,93.48267024
123.8,0,174.5067385,93.17792074
123.9,0,174.3025799,92.87352711
124,0,174.0978902,92.56949027
124.1,0,173.8926703,92.26581114
124.2,0,173.6869206,91.96249065
124.3,0,173.4806418,91.65952972
124.4,0,173.2738346,91.35692928
124.5,0,173.0664996,91.05469025
124.6,0,172.8586374,90.75281354
124.7,0,172.6502486,90.45130008
124.8,0,172.4413339,90.15015079
124.9,0,172.2318939,89.84936658
125,0,172.0219293,89.54894837
125.1,0,171.8114407,89.24889707
125.2,0,171.6004287,88.9492136
125.3,0,171.3888939,88.64989888
125.4,0,171.1768371,88.35095381
125.5,0,170.9642589,88.0523793
125.6,0,170.7511598,87.75417627
125.7,0,170.5375406,87.45634562
125.8,0,170.323402,87.15888825
125.9,0,170.1087445,86.86180509
126,0,169.8935688,86.56509702
126.1,0,169.6778756,86.26876496
126.2,0,169.4616656,85.9728098
126.3,0,169.2449393,85.67723245
126.4,0,169.0276974,85.38203381
126.5,0,168.8099407,85.08721478
126.6,0,168.5916698,84.79277626
126.7,0,168.3728853,84.49871914
126.8,0,168.1535879,84.20504431
126.9,0,167.9337783,83.91175268
127,0,167.7134571,83.61884514
127.1,0,167.4926251,83.32632257
127.2,0,167.2712828,83.03418588
127.3,0,167.049431,82.74243594
127.4,0,166.8270703,82.45107366
127.5,0,166.6042015,82.16009991
127.6,0,166.3808251,81.86951558
127.7,0,166.1569419,81.57932156
127.8,0,165.9325526,81.28951873
127.9,0,165.7076578,81.00010798
128,0,165.4822583,80.71109018
128.1,0,165.2563546,80.42246622
128.2,0,165.0299476,80.13423697
128.3,0,164.8030378,79.84640332
128.4,0,164.575626,79.55896614
128.5,0,164.3477129,79.27192631
128.6,0,164.1192992,78.98528469
128.7,0,163.8903855,78.69904217
128.8,0,163.6609726,78.41319961
128.9,0,163.4310612,78.12775789
129,0,163.2006519,77.84271788
129.1,0,162.9697455,77.55808044
129.2,0,162.7383426,77.27384644
129.3,0,162.506444,76.99001675
129.4,0,162.2740504,76.70659223
129.5,0,162.0411625,76.42357374
129.6,0,161.807781,76.14096215
129.7,0,161.5739066,75.85875832
129.8,0,161.33954,75.57696311
129.9,0,161.1046819,75.29557737
130,0,160.8693331,75.01460197
130.1,0,160.6334942,74.73403775
130.2,0,160.397166,74.45388558
130.3,0,160.1603492,74.1741463
130.4,0,159.9230446,73.89482078
130.5,0,159.6852528,73.61590985
130.6,0,159.4469745,73.33741437
130.7,0,159.2082106,73.0593352
130.8,0,158.9689617,72.78167316
130.9,0,158.7292285,72.50442912
131,0,158.4890118,72.22760391
131.1,0,158.2483124,71.95119838
131.2,0,158.0071309,71.67521338
131.3,0,157.765468,71.39964973
131.4,0,157.5233246,71.12450828
131.5,0,157.2807014,70.84978987
131.6,0,157.037599,70.57549534
131.7,0,156.7940183,70.30162552
131.8,0,156.5499599,70.02818125
131.9,0,156.3054247,69.75516335
132,0,156.0604134,69.48257266
132.1,0,155.8149266,69.21041002
132.2,0,155.5689652,68.93867624
132.3,0,155.3225299,68.66737216
132.4,0,155.0756215,68.39649861
132.5,0,154.8282407,68.1260564
132.6,0,154.5803883,67.85604637
132.7,0,154.332065,67.58646933
132.8,0,154.0832715,67.31732611
132.9,0,153.8340087,67.04861752
133,0,153.5842773,66.78034439
133.1,0,153.3340781,66.51250753
133.2,0,153.0834118,66.24510775
133.3,0,152.8322791,65.97814589
133.4,0,152.5806809,65.71162273
133.5,0,152.3286179,65.4455391
133.6,0,152.0760909,65.17989582
133.7,0,151.8231006,64.91469367
133.8,0,151.5696479,64.64993349
133.9,0,151.3157335,64.38561606
134,0,151.0613581,64.1217422
134.1,0,150.8065225,63.85831272
134.2,0,150.5512276,63.5953284
134.3,0,150.2954741,63.33279006
134.4,0,150.0392627,63.07069849
134.5,0,149.7825943,62.8090545
134.6,0,149.5254697,62.54785887
134.7,0,149.2678895,62.28711241
134.8,0,149.0098547,62.02681591
134.9,0,148.7513659,61.76697016
135,0,148.492424,61.50757595
135.1,0,148.2330298,61.24863408
135.2,0,147.9731841,60.99014533
135.3,0,147.7128876,60.73211049
135.4,0,147.4521411,60.47453034
135.5,0,147.1909455,60.21740568
135.6,0,146.9293015,59.96073728
135.7,0,146.6672099,59.70452592
135.8,0,146.4046716,59.44877239
135.9,0,146.1416873,59.19347747
136,0,145.8782578,58.93864193
136.1,0,145.6143839,58.68426655
136.2,0,145.3500665,58.4303521
136.3,0,145.0853063,58.17689936
136.4,0,144.8201042,57.9239091
136.5,0,144.5544609,57.67138209
136.6,0,144.2883773,57.4193191
136.7,0,144.0218541,57.16772089
136.8,0,143.7548922,56.91658824
136.9,0,143.4874925,56.66592191
137,0,143.2196556,56.41572266
137.1,0,142.9513825,56.16599125
137.2,0,142.6826739,55.91672845
137.3,0,142.4135307,55.66793502
137.4,0,142.1439536,55.4196117
137.5,0,141.8739436,55.17175927
137.6,0,141.6035014,54.92437847
137.7,0,141.3326278,54.67747005
137.8,0,141.0613238,54.43103478
137.9,0,140.78959,54.1850734
138,0,140.5174273,53.93958665
138.1,0,140.2448366,53.69457529
138.2,0,139.9718188,53.45004007
138.3,0,139.6983745,53.20598172
138.4,0,139.4245047,52.962401
138.5,0,139.1502101,52.71929863
138.6,0,138.8754917,52.47667538
138.7,0,138.6003503,52.23453196
138.8,0,138.3247866,51.99286913
138.9,0,138.0488016,51.75168762
139,0,137.7723961,51.51098815
139.1,0,137.4955709,51.27077147
139.2,0,137.2183268,51.03103831
139.3,0,136.9406648,50.7917894
139.4,0,136.6625856,50.55302546
139.5,0,136.3840901,50.31474722
139.6,0,136.1051792,50.07695542
139.7,0,135.8258537,49.83965076
139.8,0,135.5461144,49.60283399
139.9,0,135.2659622,49.36650581
140,0,134.985398,49.13066695
140.1,0,134.7044226,48.89531812
140.2,0,134.4230369,48.66046005
140.3,0,134.1412417,48.42609344
140.4,0,133.8590378,48.19221902
140.5,0,133.5764263,47.95883749
140.6,0,133.2934078,47.72594957
140.7,0,133.0099833,47.49355596
140.8,0,132.7261536,47.26165737
140.9,0,132.4419196,47.03025452
141,0,132.1572821,46.79934809
141.1,0,131.8722421,46.56893881
141.2,0,131.5868004,46.33902736
141.3,0,131.3009578,46.10961446
141.4,0,131.0147153,45.88070079
141.5,0,130.7280737,45.65228706
141.6,0,130.4410339,45.42437396
141.7,0,130.1535967,45.19696219
141.8,0,129.865763,44.97005243
141.9,0,129.5775338,44.74364539
142,0,129.2889098,44.51774174
142.1,0,128.999892,44.29234218
142.2,0,128.7104813,44.0674474
142.3,0,128.4206784,43.84305808
142.4,0,128.1304844,43.6191749
142.5,0,127.8399001,43.39579854
142.6,0,127.5489263,43.17292969
142.7,0,127.2575641,42.95056902
142.8,0,126.9658141,42.72871721
142.9,0,126.6736774,42.50737495
143,0,126.3811549,42.28654289
143.1,0,126.0882473,42.06622172
143.2,0,125.7949557,41.8464121
143.3,0,125.5012809,41.62711471
143.4,0,125.2072237,41.40833021
143.5,0,124.9127852,41.19005927
143.6,0,124.6179662,40.97230256
143.7,0,124.3227675,40.75506073
143.8,0,124.0271902,40.53833445
143.9,0,123.731235,40.32212438
144,0,123.434903,40.10643118
144.1,0,123.1381949,39.89125551
144.2,0,122.8411117,39.67659801
144.3,0,122.5436544,39.46245935
144.4,0,122.2458237,39.24884018
144.5,0,121.9476207,39.03574115
144.6,0,121.6490462,38.8231629
144.7,0,121.3501011,38.61110608
144.8,0,121.0507864,38.39957135
144.9,0,120.7511029,38.18855934
145,0,120.4510516,37.9780707
145.1,0,120.1506334,37.76810607
145.2,0,119.8498492,37.55866608
145.3,0,119.5486999,37.34975138
145.4,0,119.2471865,37.14136261
145.5,0,118.9453098,36.93350039
145.6,0,118.6430707,36.72616536
145.7,0,118.3404703,36.51935816
145.8,0,118.0375093,36.3130794
145.9,0,117.7341889,36.10732973
146,0,117.4305097,35.90210976
146.1,0,117.1264729,35.69742013
146.2,0,116.8220793,35.49326145
146.3,0,116.5173298,35.28963435
146.4,0,116.2122253,35.08653945
146.5,0,115.9067669,34.88397737
146.6,0,115.6009554,34.68194871
146.7,0,115.2947918,34.48045411
146.8,0,114.9882769,34.27949417
146.9,0,114.6814118,34.07906951
147,0,114.3741974,33.87918073
147.1,0,114.0666345,33.67982845
147.2,0,113.7587242,33.48101327
147.3,0,113.4504673,33.28273579
147.4,0,113.1418649,33.08499663
147.5,0,112.8329178,32.88779638
147.6,0,112.5236269,32.69113564
147.7,0,112.2139934,32.49501502
147.8,0,111.904018,32.29943511
147.9,0,111.5937017,32.10439651
148,0,111.2830455,31.90989981
148.1,0,110.9720503,31.7159456
148.2,0,110.6607171,31.52253447
148.3,0,110.3490467,31.32966702
148.4,0,110.0370403,31.13734383
148.5,0,109.7246986,30.94556549
148.6,0,109.4120227,30.75433257
148.7,0,109.0990135,30.56364567
148.8,0,108.785672,30.37350537
148.9,0,108.4719991,30.18391223
149,0,108.1579957,29.99486685
149.1,0,107.8436629,29.8063698
149.2,0,107.5290016,29.61842164
149.3,0,107.2140128,29.43102296
149.4,0,106.8986973,29.24417433
149.5,0,106.5830562,29.05787631
149.6,0,106.2670905,28.87212947
149.7,0,105.950801,28.68693437
149.8,0,105.6341888,28.50229159
149.9,0,105.3172548,28.31820168
150,0,105,28.13466521
150.1,0,104.6824253,27.95168272
150.2,0,104.3645318,27.76925479
150.3,0,104.0463204,27.58738197
150.4,0,103.727792,27.4060648
150.5,0,103.4089476,27.22530385
150.6,0,103.0897883,27.04509966
150.7,0,102.7703149,26.86545279
150.8,0,102.4505284,26.68636377
150.9,0,102.1304299,26.50783316
151,0,101.8100203,26.3298615
151.1,0,101.4893005,26.15244933
151.2,0,101.1682716,25.97559719
151.3,0,100.8469345,25.79930562
151.4,0,100.5252902,25.62357516
151.5,0,100.2033397,25.44840634
151.6,0,99.8810839,25.2737997
151.7,0,99.5585239,25.09975576
151.8,0,99.23566062,24.92627507
151.9,0,98.91249506,24.75335814
152,0,98.58902819,24.5810055
152.1,0,98.26526099,24.40921768
152.2,0,97.94119447,24.2379952
152.3,0,97.6168296,24.06733859
152.4,0,97.29216738,23.89724836
152.5,0,96.96720878,23.72772503
152.6,0,96.6419548,23.55876912
152.7,0,96.31640644,23.39038114
152.8,0,95.99056468,23.22256161
152.9,0,95.66443052,23.05531103
153,0,95.33800495,22.88862992
153.1,0,95.01128896,22.72251878
153.2,0,94.68428354,22.55697813
153.3,0,94.35698971,22.39200845
153.4,0,94.02940845,22.22761026
153.5,0,93.70154075,22.06378406
153.6,0,93.37338763,21.90053035
153.7,0,93.04495007,21.73784962
153.8,0,92.71622909,21.57574237
153.9,0,92.38722567,21.41420909
154,0,92.05794083,21.25325028
154.1,0,91.72837556,21.09286642
154.2,0,91.39853087,20.93305801
154.3,0,91.06840776,20.77382552
154.4,0,90.73800725,20.61516945
154.5,0,90.40733033,20.45709029
154.6,0,90.07637801,20.2995885
154.7,0,89.74515131,20.14266457
154.8,0,89.41365123,19.98631898
154.9,0,89.08187878,19.83055221
155,0,88.74983497,19.67536472
155.1,0,88.41752081,19.520757
155.2,0,88.08493731,19.36672951
155.3,0,87.7520855,19.21328272
155.4,0,87.41896637,19.0604171
155.5,0,87.08558096,18.90813312
155.6,0,86.75193026,18.75643123
155.7,0,86.41801531,18.60531191
155.8,0,86.08383711,18.4547756
155.9,0,85.74939668,18.30482278
156,0,85.41469505,18.1554539
156.1,0,85.07973322,18.0066694
156.2,0,84.74451223,17.85846975
156.3,0,84.4090331,17.7108554
156.4,0,84.07329684,17.56382679
156.5,0,83.73730447,17.41738438
156.6,0,83.40105703,17.27152861
156.7,0,83.06455554,17.12625992
156.8,0,82.72780101,16.98157876
156.9,0,82.39079449,16.83748556
157,0,82.05353698,16.69398077
157.1,0,81.71602953,16.55106483
157.2,0,81.37827315,16.40873817
157.3,0,81.04026889,16.26700121
157.4,0,80.70201776,16.12585441
157.5,0,80.3635208,15.98529817
157.6,0,80.02477903,15.84533294
157.7,0,79.6857935,15.70595914
157.8,0,79.34656523,15.56717719
157.9,0,79.00709526,15.42898752
158,0,78.66738462,15.29139054
158.1,0,78.32743434,15.15438668
158.2,0,77.98724547,15.01797636
158.3,0,77.64681903,14.88215998
158.4,0,77.30615606,14.74693796
